antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Cluster
"frozenset({'pen', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'bag', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'bag', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'bag', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'bag', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign', 'lunch box', 'bag', 'tin'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'bag', 'pen', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'cowboys indians', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'bag', 'tin', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'cowboys indians', 'bag', 'sign'})","frozenset({'bread bin', 'spaceboy birthday', 'pen', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'cowboys indians', 'bag', 'tin'})","frozenset({'bread bin', 'spaceboy birthday', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'lunch box', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'bag', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'pen', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'bag', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'pen', 'spaceboy birthday', 'bag', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'pen', 'spaceboy birthday', 'bag', 'tin', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'pen', 'sign', 'spaceboy birthday', 'bag', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'spaceboy birthday', 'cowboys indians', 'bag', 'tin', 'lunch box', 'bread bin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'round snack', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'lunch box'})","frozenset({'round snack', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'bag'})","frozenset({'round snack', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'cowboys indians', 'bag', 'tin'})","frozenset({'round snack', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'round snack', 'spaceboy birthday', 'bag', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'lunch box'})","frozenset({'round snack', 'pen', 'tin', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'round snack', 'spaceboy birthday', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'cowboys indians', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'cowboys indians', 'lunch box', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'bag', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'lunch box'})","frozenset({'round snack', 'bag', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'bag'})","frozenset({'round snack', 'lunch box', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'cowboys indians', 'bag', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'bag', 'tin', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'bag', 'pen'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'bag'})","frozenset({'round snack', 'pen', 'tin', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'bag', 'tin', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'cowboys indians', 'bag', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'pen', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'lunch box', 'cowboys indians', 'bag', 'tin'})","frozenset({'round snack', 'spaceboy birthday', 'pen', 'sign'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'bag', 'pen', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'cowboys indians', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'tin', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'cowboys indians', 'bag', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'tin', 'sign'})","frozenset({'pen', 'round snack', 'spaceboy birthday', 'bag', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'sign'})","frozenset({'pen', 'round snack', 'spaceboy birthday', 'bag', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'bag'})","frozenset({'pen', 'sign', 'round snack', 'lunch box', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'spaceboy birthday', 'cowboys indians', 'lunch box'})","frozenset({'pen', 'sign', 'round snack', 'bag', 'tin'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'cowboys indians', 'lunch box', 'tin'})","frozenset({'pen', 'sign', 'round snack', 'spaceboy birthday', 'bag'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'pen', 'sign'})","frozenset({'round snack', 'spaceboy birthday', 'cowboys indians', 'bag', 'tin', 'lunch box'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'candle', 'box', 'lunch box', 'bowl'})","frozenset({'pen', 'cake tins'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
"frozenset({'candle', 'bowl', 'bag', 'box', 'lunch box'})","frozenset({'pen', 'cake tins'})",0.04568527918781726,0.030456852791878174,0.030456852791878174,0.6666666666666667,21.88888888888889,1.0,0.02906542296889897,2.9086294416243663,1.0,0.6666666666666666,0.656195462478185,0.8333333333333334,3
